NUMEMP;TIPCOL;NUMCAD;DATALT;SEQALT;CODMOT;VALSAL;TIPSAL;PERREA
2;1;432;01/05/2019;1;4;2.575,60;1;0
2;1;432;01/05/2021;1;1;3.299,65;1;0
2;1;432;01/05/2022;1;3;5.084,23;1;0
2;1;432;01/05/2023;1;3;5.313,02;1;0
2;1;432;01/05/2024;1;3;5.509,07;1;0
2;1;432;01/05/2025;1;4;5.839,61;1;0
2;1;432;01/06/2020;1;3;3.090,72;1;0
2;1;432;01/07/2017;1;3;2.116,29;1;0
2;1;432;01/11/2014;1;20;1.463,07;1;0
2;1;432;01/11/2015;1;3;1.521,59;1;0
2;1;432;01/11/2021;1;3;4.520,52;1;0
2;1;432;06/04/2020;1;28;2.318,04;1;0
2;1;432;10/09/2014;1;1;1.361,00;1;0
2;1;433;01/05/2016;1;3;5.748,83;1;0
2;1;433;01/11/2015;1;3;5.343,52;1;0
2;1;433;02/06/2015;1;1;5.138,00;1;0
2;1;434;01/05/2016;1;3;7.580,48;1;0
2;1;434;01/05/2017;1;3;7.883,70;1;0
2;1;434;01/11/2013;1;20;6.276,28;1;0
2;1;434;01/11/2014;1;20;6.747,00;1;0
2;1;434;01/11/2015;1;3;7.016,88;1;0
2;1;434;09/08/2007;1;1;5.865,00;1;0
2;1;435;01/08/2006;1;1;3.104,00;1;0
2;1;435;01/11/2013;1;20;3.321,59;1;0
2;1;435;01/11/2014;1;20;3.570,70;1;0
2;1;435;01/11/2015;1;3;3.713,52;1;0
2;1;436;01/05/2016;1;3;7.646,98;1;0
2;1;436;01/05/2017;1;3;7.952,86;1;0
2;1;436;01/05/2018;1;3;8.131,80;1;0
2;1;436;01/05/2019;1;27;8.416,41;1;0
2;1;436;01/05/2021;1;3;8.985,36;1;0
2;1;436;01/05/2022;1;3;9.434,63;1;0
2;1;436;01/05/2023;1;3;9.859,19;1;0
2;1;436;01/05/2024;1;4;10.222,99;1;0
2;1;436;01/06/2020;1;3;8.416,41;1;0
2;1;436;01/08/2015;1;20;6.804,88;1;0
2;1;436;01/11/2013;1;20;6.206,00;1;0
2;1;436;01/11/2014;1;4;6.671,45;1;0
2;1;436;01/11/2015;1;3;7.077,07;1;0
2;1;436;04/12/2012;1;1;5.800,00;1;0
2;1;436;06/04/2020;1;28;6.312,31;1;0
2;1;437;01/11/2015;1;3;3.738,80;1;0
2;1;437;19/03/2015;1;1;3.595,00;1;0
2;1;438;01/01/2016;1;3;2.009,92;1;0
2;1;438;01/05/2016;1;3;2.176,22;1;0
2;1;438;01/05/2017;1;3;2.263,27;1;0
2;1;438;01/05/2018;1;16;2.314,19;1;0
2;1;438;01/05/2019;1;4;2.874,85;1;0
2;1;438;01/05/2021;1;3;4.968,42;1;0
2;1;438;01/05/2022;1;3;5.587,98;1;0
2;1;438;01/05/2023;1;3;5.839,44;1;0
2;1;438;01/05/2024;1;3;6.054,92;1;0
2;1;438;01/06/2020;1;1;4.046,80;1;0
2;1;438;01/09/2018;1;3;2.777,63;1;0
2;1;438;01/11/2015;1;14;1.415,44;1;0
2;1;438;01/11/2019;1;27;4.046,80;1;0
2;1;438;03/11/2014;1;1;1.361,00;1;0
2;1;438;06/04/2020;1;28;3.035,10;1;0
2;1;439;01/07/2015;1;1;4.500,00;1;0
2;1;439;01/11/2015;1;3;4.680,00;1;0
2;1;440;01/07/2015;1;1;4.300,00;1;0
2;1;440;01/11/2015;1;3;4.472,00;1;0
2;1;441;01/10/2015;1;1;3.700,00;1;0
2;1;441;01/11/2015;1;3;3.848,00;1;0
2;1;442;01/05/2016;1;3;10.802,49;1;0
2;1;442;01/05/2017;1;3;11.234,59;1;0
2;1;442;01/05/2018;1;3;11.487,37;1;0
2;1;442;01/05/2019;1;27;11.889,43;1;0
2;1;442;01/05/2021;1;3;12.693,16;1;0
2;1;442;01/05/2022;1;3;13.327,82;1;0
2;1;442;01/05/2023;1;3;13.927,57;1;0
2;1;442;01/05/2024;1;3;14.441,50;1;0
2;1;442;01/06/2020;1;3;11.889,43;1;0
2;1;442;01/10/2015;1;1;9.847,69;1;0
2;1;442;01/11/2015;1;3;10.241,59;1;0
2;1;442;06/04/2020;1;28;8.917,07;1;0
2;1;443;01/05/2016;1;3;10.802,49;1;0
2;1;443;01/05/2017;1;3;11.234,59;1;0
2;1;443;01/05/2018;1;3;11.487,37;1;0
2;1;443;01/05/2019;1;27;11.889,43;1;0
2;1;443;01/10/2015;1;1;9.847,69;1;0
2;1;443;01/11/2015;1;3;10.241,59;1;0
2;1;443;06/04/2020;1;28;8.917,07;1;0
2;1;444;01/10/2015;1;1;3.195,00;1;0
2;1;444;01/11/2015;1;3;3.322,80;1;0
2;1;445;01/10/2015;1;1;3.464,31;1;0
2;1;445;01/11/2015;1;3;3.602,88;1;0
2;1;446;01/10/2015;1;1;3.700,00;1;0
2;1;446;01/11/2015;1;3;3.848,00;1;0
2;1;447;01/05/2016;1;3;3.844,65;1;0
2;1;447;01/05/2017;1;3;3.998,44;1;0
2;1;447;01/10/2015;1;1;3.500,00;1;0
2;1;447;01/11/2015;1;3;3.640,00;1;0
2;1;448;01/10/2015;1;1;3.500,00;1;0
2;1;448;01/11/2015;1;3;3.640,00;1;0
2;1;449;01/05/2016;1;3;4.062,27;1;0
2;1;449;01/05/2017;1;3;4.224,76;1;0
2;1;449;01/05/2018;1;3;4.319,82;1;0
2;1;449;01/05/2019;1;27;4.471,01;1;0
2;1;449;01/05/2021;1;3;4.773,25;1;0
2;1;449;01/05/2022;1;3;5.368,47;1;0
2;1;449;01/06/2020;1;3;4.471,01;1;0
2;1;449;01/10/2015;1;1;3.700,00;1;0
2;1;449;01/11/2015;1;3;3.848,00;1;0
2;1;449;06/04/2020;1;28;3.353,26;1;0
2;1;450;01/10/2015;1;1;3.500,00;1;0
2;1;450;01/11/2015;1;3;3.640,00;1;0
2;1;452;01/10/2015;1;1;3.195,00;1;0
2;1;452;01/11/2015;1;3;3.322,80;1;0
2;1;453;01/05/2016;1;3;4.062,27;1;0
2;1;453;01/05/2017;1;3;4.224,76;1;0
2;1;453;01/10/2015;1;1;3.700,00;1;0
2;1;453;01/11/2015;1;3;3.848,00;1;0
2;1;454;01/05/2016;1;3;4.062,27;1;0
2;1;454;01/05/2017;1;3;4.224,76;1;0
2;1;454;01/05/2018;1;3;4.319,82;1;0
2;1;454;01/05/2019;1;27;4.471,01;1;0
2;1;454;01/05/2021;1;3;4.773,25;1;0
2;1;454;01/05/2022;1;3;5.368,47;1;0
2;1;454;01/06/2020;1;3;4.471,01;1;0
2;1;454;01/10/2015;1;1;3.700,00;1;0
2;1;454;01/11/2015;1;3;3.848,00;1;0
2;1;454;06/04/2020;1;28;3.353,26;1;0
2;1;455;01/05/2016;1;14;1.039,00;1;0
2;1;455;01/10/2015;1;1;3.204,60;1;0
2;1;455;01/11/2015;1;3;3.332,78;1;0
2;1;456;01/05/2016;1;3;4.062,27;1;0
2;1;456;01/05/2017;1;3;4.224,76;1;0
2;1;456;01/05/2018;1;3;4.319,82;1;0
2;1;456;01/05/2019;1;27;4.471,01;1;0
2;1;456;01/05/2021;1;1;4.773,25;1;0
2;1;456;01/05/2022;1;4;5.763,69;1;0
2;1;456;01/05/2023;1;3;7.227,67;1;0
2;1;456;01/05/2024;1;3;7.494,37;1;0
2;1;456;01/06/2020;1;27;4.471,01;1;0
2;1;456;01/09/2020;1;28;3.353,26;1;0
2;1;456;01/10/2015;1;1;3.700,00;1;0
2;1;456;01/10/2020;1;3;4.471,01;1;0
2;1;456;01/11/2015;1;3;3.848,00;1;0
2;1;456;01/11/2021;1;3;5.489,23;1;0
2;1;456;01/11/2022;1;3;6.916,43;1;0
2;1;456;06/04/2020;1;28;3.353,26;1;0
2;1;457;01/05/2016;1;3;3.844,65;1;0
2;1;457;01/05/2017;1;3;3.998,44;1;0
2;1;457;01/05/2018;1;3;4.088,40;1;0
2;1;457;01/05/2019;1;1;4.231,49;1;0
2;1;457;01/05/2021;1;3;4.969,29;1;0
2;1;457;01/05/2022;1;3;5.588,96;1;0
2;1;457;01/05/2023;1;3;5.840,46;1;0
2;1;457;01/05/2024;1;3;6.055,97;1;0
2;1;457;01/06/2020;1;3;4.654,64;1;0
2;1;457;01/08/2019;1;27;4.654,64;1;0
2;1;457;01/10/2015;1;1;3.500,00;1;0
2;1;457;01/11/2015;1;3;3.640,00;1;0
2;1;457;06/04/2020;1;28;3.490,98;1;0
2;1;458;01/10/2015;1;1;3.500,00;1;0
2;1;458;01/11/2015;1;3;3.640,00;1;0
2;1;459;01/05/2016;1;3;4.062,27;1;0
2;1;459;01/05/2017;1;3;4.224,76;1;0
2;1;459;01/10/2015;1;1;3.700,00;1;0
2;1;459;01/11/2015;1;3;3.848,00;1;0
2;1;460;01/05/2016;1;3;10.191,94;1;0
2;1;460;01/05/2017;1;3;10.599,62;1;0
2;1;460;01/05/2018;1;3;10.838,11;1;0
2;1;460;01/05/2019;1;27;11.217,44;1;0
2;1;460;01/10/2015;1;1;9.292,00;1;0
2;1;460;01/11/2015;1;3;9.663,68;1;0
2;1;460;06/04/2020;1;28;8.413,08;1;0
2;1;461;01/05/2016;1;3;7.868,80;1;0
2;1;461;01/05/2017;1;3;8.183,55;1;0
2;1;461;01/05/2018;1;3;8.367,68;1;0
2;1;461;01/05/2019;1;27;8.660,55;1;0
2;1;461;01/05/2021;1;3;9.246,00;1;0
2;1;461;01/06/2020;1;28;6.495,41;1;0
2;1;461;01/07/2020;1;27;8.660,55;1;0
2;1;461;01/08/2020;1;28;6.495,41;1;0
2;1;461;01/09/2020;1;27;8.660,55;1;0
2;1;461;01/10/2020;1;28;6.495,41;1;0
2;1;461;01/11/2020;1;3;8.660,55;1;0
2;1;461;09/11/2015;1;1;7.500,00;1;0
2;1;462;01/05/2016;1;3;4.197,10;1;0
2;1;462;01/05/2017;1;3;4.364,98;1;0
2;1;462;01/05/2018;1;3;4.463,19;1;0
2;1;462;01/05/2019;1;27;5.081,34;1;0
2;1;462;01/05/2021;1;3;5.424,84;1;0
2;1;462;01/05/2022;1;3;5.696,08;1;0
2;1;462;01/05/2023;1;3;5.952,41;1;0
2;1;462;01/05/2024;1;3;6.172,05;1;0
2;1;462;01/06/2020;1;27;5.081,34;1;0
2;1;462;01/09/2020;1;28;3.811,01;1;0
2;1;462;01/10/2020;1;3;5.081,34;1;0
2;1;462;06/04/2020;1;28;3.811,01;1;0
2;1;462;09/11/2015;1;1;4.000,00;1;0
2;1;463;01/05/2016;1;3;6.781,02;1;0
2;1;463;01/12/2015;1;1;6.500,00;1;0
2;1;465;12/01/2016;1;1;1.039,00;1;0
2;1;466;01/05/2016;1;3;1.437,53;1;0
2;1;466;01/05/2017;1;3;1.495,03;1;0
2;1;466;01/05/2018;1;3;1.528,67;1;0
2;1;466;17/02/2016;1;1;1.400,00;1;0
2;1;467;09/08/1999;1;1;4.159,00;1;0
2;1;468;01/05/2016;1;3;12.253,30;1;0
2;1;468;01/05/2017;1;3;12.743,43;1;0
2;1;468;01/05/2018;1;3;13.030,16;1;0
2;1;468;01/05/2019;1;27;13.486,22;1;0
2;1;468;01/05/2021;1;3;14.397,89;1;0
2;1;468;01/05/2022;1;3;15.117,78;1;0
2;1;468;01/05/2023;1;3;15.798,08;1;0
2;1;468;01/05/2024;1;3;16.381,03;1;0
2;1;468;01/06/2020;1;3;13.486,22;1;0
2;1;468;01/11/2013;1;20;9.964,44;1;0
2;1;468;01/11/2014;1;20;10.711,77;1;0
2;1;468;01/11/2015;1;3;11.341,77;1;0
2;1;468;06/04/2020;1;28;10.114,67;1;0
2;1;468;21/03/2011;1;1;9.312,00;1;0
2;1;469;01/04/2015;1;20;11.358,91;1;0
2;1;469;01/05/2016;1;3;12.948,48;1;0
2;1;469;01/05/2017;1;3;13.466,42;1;0
2;1;469;01/05/2018;1;3;13.769,41;1;0
2;1;469;01/05/2019;1;1;14.251,34;1;0
2;1;469;01/05/2021;1;3;15.975,47;1;0
2;1;469;01/05/2022;1;3;16.774,24;1;0
2;1;469;01/05/2023;1;3;17.529,08;1;0
2;1;469;01/05/2024;1;4;18.175,90;1;0
2;1;469;01/06/2013;1;20;9.404,93;1;0
2;1;469;01/06/2020;1;3;14.963,91;1;0
2;1;469;01/08/2019;1;27;14.963,91;1;0
2;1;469;01/11/2013;1;20;10.063,27;1;0
2;1;469;01/11/2014;1;4;10.818,01;1;0
2;1;469;01/11/2015;1;3;11.988,91;1;0
2;1;469;06/04/2020;1;28;11.222,93;1;0
2;1;469;16/11/2010;1;1;9.130,00;1;0
2;1;470;01/11/2013;1;20;4.184,24;1;0
2;1;470;01/11/2014;1;20;4.498,05;1;0
2;1;470;01/11/2015;1;3;4.812,91;1;0
2;1;470;18/10/2010;1;1;3.910,00;1;0
2;1;471;01/05/2016;1;3;3.572,62;1;0
2;1;471;01/05/2017;1;4;3.715,52;1;0
2;1;471;01/05/2018;1;3;4.368,99;1;0
2;1;471;01/05/2019;1;27;4.521,90;1;0
2;1;471;01/05/2021;1;3;4.827,58;1;0
2;1;471;01/05/2022;1;3;5.429,58;1;0
2;1;471;01/05/2023;1;3;5.673,91;1;0
2;1;471;01/05/2024;1;3;5.883,28;1;0
2;1;471;01/06/2014;1;20;2.377,82;1;0
2;1;471;01/06/2020;1;3;4.521,90;1;0
2;1;471;01/09/2010;1;1;1.763,00;1;0
2;1;471;01/11/2013;1;5;1.887,15;1;0
2;1;471;01/11/2014;1;4;2.556,15;1;0
2;1;471;01/11/2015;1;3;3.307,55;1;0
2;1;471;01/12/2013;1;5;2.264,59;1;0
2;1;471;01/12/2014;1;20;3.091,17;1;0
2;1;471;06/04/2020;1;28;3.391,43;1;0
2;1;472;01/02/2008;1;1;2.737,00;1;0
2;1;472;01/05/2016;1;3;3.639,12;1;0
2;1;472;01/05/2017;1;3;3.784,68;1;0
2;1;472;01/05/2018;1;3;3.869,84;1;0
2;1;472;01/05/2019;1;1;4.005,28;1;0
2;1;472;01/05/2021;1;3;4.532,60;1;0
2;1;472;01/05/2022;1;3;5.097,82;1;0
2;1;472;01/05/2023;1;3;5.327,22;1;0
2;1;472;01/05/2024;1;3;5.523,79;1;0
2;1;472;01/06/2020;1;27;4.245,60;1;0
2;1;472;01/08/2019;1;27;4.245,60;1;0
2;1;472;01/09/2020;1;28;3.184,20;1;0
2;1;472;01/10/2020;1;3;4.245,60;1;0
2;1;472;01/11/2013;1;20;2.929,27;1;0
2;1;472;01/11/2014;1;20;3.148,96;1;0
2;1;472;01/11/2015;1;3;3.369,38;1;0
2;1;472;06/04/2020;1;28;3.184,20;1;0
2;1;473;01/05/2016;1;14;1.039,00;1;0
2;1;473;08/03/2016;1;1;3.500,00;1;0
2;1;474;01/11/2013;1;20;9.377,05;1;0
2;1;474;01/11/2014;1;20;10.080,32;1;0
2;1;474;04/04/2011;1;1;8.763,00;1;0
2;1;475;01/03/2016;1;1;14.000,00;1;0
2;1;506;01/03/2020;1;27;3.396,58;1;0
2;1;506;01/05/2016;1;5;1.956,90;1;0
2;1;506;01/05/2017;1;3;2.468,85;1;0
2;1;506;01/05/2018;1;3;2.524,40;1;0
2;1;506;01/05/2019;1;4;2.612,75;1;0
2;1;506;01/05/2021;1;3;3.626,19;1;0
2;1;506;01/05/2022;1;4;4.078,38;1;0
2;1;506;01/05/2023;1;3;5.668,34;1;0
2;1;506;01/05/2024;1;3;5.877,50;1;0
2;1;506;01/06/2020;1;27;3.396,58;1;0
2;1;506;01/08/2020;1;28;2.547,44;1;0
2;1;506;01/09/2016;1;3;2.373,89;1;0
2;1;506;01/10/2020;1;3;3.396,58;1;0
2;1;506;01/11/2013;1;20;1.363,18;1;0
2;1;506;01/11/2014;1;4;1.465,41;1;0
2;1;506;01/11/2015;1;3;1.843,01;1;0
2;1;506;01/11/2022;1;3;5.424,25;1;0
2;1;506;01/12/2014;1;20;1.772,13;1;0
2;1;506;05/08/2013;1;1;1.274,00;1;0
2;1;506;06/04/2020;1;28;2.547,44;1;0
2;1;507;01/08/2014;1;20;892,65;1;0
2;1;507;01/11/2013;1;20;725,46;1;0
2;1;507;05/08/2013;1;1;678,00;1;0
2;1;508;01/08/2014;1;20;892,65;1;0
2;1;508;01/11/2013;1;20;725,46;1;0
2;1;508;05/08/2013;1;1;678,00;1;0
2;1;509;08/08/2013;1;1;3.500,00;1;0
2;1;510;12/08/2013;1;1;678,00;1;0
2;1;511;01/05/2016;1;3;1.425,20;1;0
2;1;511;01/05/2017;1;3;1.482,21;1;0
2;1;511;01/05/2018;1;3;1.515,56;1;0
2;1;511;16/11/2015;1;1;1.361,00;1;0
2;1;512;01/05/2016;1;3;6.117,02;1;0
2;1;512;01/05/2017;1;3;6.361,70;1;0
2;1;512;01/05/2018;1;3;6.504,84;1;0
2;1;512;12/04/2016;1;1;6.000,00;1;0
2;1;513;01/05/2017;1;4;3.500,00;1;0
2;1;513;01/05/2018;1;3;4.614,88;1;0
2;1;513;01/05/2019;1;27;4.776,40;1;0
2;1;513;01/05/2021;1;1;5.099,28;1;0
2;1;513;01/05/2022;1;3;5.889,66;1;0
2;1;513;01/05/2023;1;3;6.154,69;1;0
2;1;513;01/06/2020;1;27;4.776,40;1;0
2;1;513;01/07/2017;1;3;4.513,33;1;0
2;1;513;01/09/2020;1;28;3.582,30;1;0
2;1;513;01/10/2020;1;3;4.776,40;1;0
2;1;513;01/11/2021;1;3;5.609,20;1;0
2;1;513;02/06/2016;1;1;4.385,00;1;0
2;1;513;06/04/2020;1;28;3.582,30;1;0
2;1;517;01/05/2017;1;3;5.814,64;1;0
2;1;517;01/05/2018;1;3;5.945,47;1;0
2;1;517;01/05/2019;1;3;6.153,56;1;0
2;1;517;01/05/2021;1;3;6.569,54;1;0
2;1;517;02/05/2016;1;1;5.591,00;1;0
2;1;518;01/05/2017;1;3;6.740,34;1;0
2;1;518;01/05/2018;1;3;6.892,00;1;0
2;1;518;01/05/2019;1;3;7.133,22;1;0
2;1;518;01/05/2021;1;3;7.615,43;1;0
2;1;518;01/05/2022;1;3;7.996,20;1;0
2;1;518;01/05/2023;1;3;8.356,03;1;0
2;1;518;01/05/2024;1;3;8.664,37;1;0
2;1;518;02/05/2016;1;1;6.481,10;1;0
2;1;520;01/05/2017;1;3;7.423,31;1;0
2;1;520;01/05/2018;1;3;7.590,33;1;0
2;1;520;01/05/2019;1;3;7.855,99;1;0
2;1;520;01/05/2021;1;3;8.387,05;1;0
2;1;520;01/05/2022;1;3;8.806,40;1;0
2;1;520;01/05/2023;1;3;9.202,69;1;0
2;1;520;01/05/2024;1;3;9.542,27;1;0
2;1;520;02/05/2016;1;1;7.137,80;1;0
2;1;521;01/02/2016;1;3;5.350,00;1;0
2;1;521;01/02/2017;1;3;5.640,51;1;0
2;1;521;01/02/2018;1;3;5.745,98;1;0
2;1;521;13/08/2015;1;1;5.000,00;1;0
2;1;523;01/06/2013;1;20;7.572,40;1;0
2;1;523;01/11/2005;1;1;6.883,00;1;0
2;1;523;01/11/2013;1;20;8.102,46;1;0
2;1;523;01/11/2014;1;20;8.710,14;1;0
2;1;523;01/11/2015;1;3;9.058,54;1;0
2;1;524;01/05/2016;1;3;4.032,04;1;0
2;1;524;01/05/2017;1;3;4.193,32;1;0
2;1;524;01/05/2018;1;3;4.287,67;1;0
2;1;524;01/05/2019;1;27;4.437,74;1;0
2;1;524;01/05/2021;1;3;4.737,73;1;0
2;1;524;01/05/2022;1;3;5.328,52;1;0
2;1;524;01/05/2023;1;3;5.568,31;1;0
2;1;524;01/05/2024;1;3;5.773,78;1;0
2;1;524;01/06/2020;1;27;4.437,74;1;0
2;1;524;01/08/2020;1;28;3.328,31;1;0
2;1;524;01/10/2020;1;3;4.437,74;1;0
2;1;524;01/11/2013;1;20;3.339,29;1;0
2;1;524;01/11/2014;1;20;3.589,73;1;0
2;1;524;01/11/2015;1;3;3.733,31;1;0
2;1;524;02/10/2006;1;1;3.120,00;1;0
2;1;524;06/04/2020;1;28;3.328,31;1;0
2;1;525;01/05/2016;1;3;4.727,22;1;0
2;1;525;01/05/2017;1;3;4.916,31;1;0
2;1;525;01/05/2018;1;3;5.026,93;1;0
2;1;525;01/05/2019;1;27;5.202,87;1;0
2;1;525;01/05/2021;1;3;5.554,58;1;0
2;1;525;01/05/2022;1;3;5.832,31;1;0
2;1;525;01/05/2023;1;3;6.094,76;1;0
2;1;525;01/05/2024;1;3;6.319,66;1;0
2;1;525;01/06/2020;1;3;5.202,87;1;0
2;1;525;01/08/2014;1;20;3.911,67;1;0
2;1;525;01/11/2006;1;1;3.487,00;1;0
2;1;525;01/11/2013;1;5;3.731,67;1;0
2;1;525;01/11/2014;1;20;4.205,04;1;0
2;1;525;01/11/2015;1;3;4.373,24;1;0
2;1;525;06/04/2020;1;28;3.902,15;1;0
2;1;528;01/11/2013;1;20;10.633,41;1;0
2;1;528;01/11/2014;1;20;11.415,73;1;0
2;1;528;01/11/2015;1;3;11.872,35;1;0
2;1;528;09/08/2007;1;1;9.954,00;1;0
2;1;529;01/05/2016;1;3;9.073,61;1;0
2;1;529;01/05/2017;1;3;9.436,55;1;0
2;1;529;01/05/2018;1;3;9.648,87;1;0
2;1;529;01/05/2019;1;27;11.484,57;1;0
2;1;529;01/05/2021;1;3;12.260,93;1;0
2;1;529;01/06/2020;1;27;11.484,57;1;0
2;1;529;01/07/2014;1;20;7.511,17;1;0
2;1;529;01/09/2020;1;28;8.613,43;1;0
2;1;529;01/10/2020;1;3;11.484,57;1;0
2;1;529;01/11/2013;1;4;6.828,34;1;0
2;1;529;01/11/2014;1;20;8.074,50;1;0
2;1;529;01/11/2015;1;3;8.397,48;1;0
2;1;529;06/04/2020;1;28;8.613,43;1;0
2;1;529;20/08/2007;1;1;6.381,00;1;0
2;1;530;01/02/2008;1;1;2.737,00;1;0
2;1;530;01/03/2016;1;3;3.822,09;1;0
2;1;530;01/05/2016;1;16;3.896,24;1;0
2;1;530;01/05/2017;1;3;4.260,42;1;0
2;1;530;01/05/2018;1;3;4.356,28;1;0
2;1;530;01/05/2019;1;1;4.508,75;1;0
2;1;530;01/05/2021;1;3;5.054,21;1;0
2;1;530;01/05/2022;1;4;5.306,92;1;0
2;1;530;01/05/2023;1;1;6.100,30;1;0
2;1;530;01/05/2024;1;3;6.957,94;1;0
2;1;530;01/06/2013;1;20;3.011,80;1;0
2;1;530;01/06/2020;1;27;4.734,18;1;0
2;1;530;01/08/2019;1;27;4.734,18;1;0
2;1;530;01/08/2020;1;28;3.550,64;1;0
2;1;530;01/08/2022;1;3;5.837,61;1;0
2;1;530;01/09/2020;1;3;4.734,18;1;0
2;1;530;01/09/2023;1;3;6.710,33;1;0
2;1;530;01/11/2013;1;20;3.222,62;1;0
2;1;530;01/11/2014;1;20;3.464,31;1;0
2;1;530;01/11/2015;1;20;3.706,81;1;0
2;1;530;01/11/2016;1;3;4.096,56;1;0
2;1;530;06/04/2020;1;28;3.550,64;1;0
2;1;532;01/03/2016;1;3;3.320,86;1;0
2;1;532;01/05/2016;1;3;3.385,28;1;0
2;1;532;01/11/2014;1;20;3.010,00;1;0
2;1;532;01/11/2015;1;20;3.220,70;1;0
2;1;532;17/10/2014;1;1;2.800,00;1;0
2;1;533;01/03/2019;1;3;9.800,00;1;0
2;1;533;01/04/2021;1;3;12.171,60;1;0
2;1;533;01/05/2017;1;1;7.000,00;1;0
2;1;533;01/05/2018;1;1;8.166,37;1;0
2;1;533;01/05/2019;1;27;10.143,00;1;0
2;1;533;01/06/2020;1;4;10.143,00;1;0
2;1;533;01/11/2017;1;3;7.986,67;1;0
2;1;533;06/04/2020;1;28;7.607,25;1;0
2;1;533;08/09/2016;1;1;7.800,00;1;0
2;1;534;14/09/2016;1;1;5.000,00;1;0
2;1;536;15/09/2016;1;1;4.500,00;1;0
2;1;539;01/02/2017;1;3;4.276,02;1;0
2;1;539;03/10/2016;1;1;4.200,00;1;0
2;1;540;01/02/2017;1;3;3.665,16;1;0
2;1;540;01/02/2018;1;3;3.733,70;1;0
2;1;540;03/10/2016;1;1;3.600,00;1;0
2;1;543;20/10/2008;1;1;14.615,81;1;0
2;1;546;01/06/2013;1;20;12.128,60;1;0
2;1;546;02/05/2003;1;1;11.026,00;1;0
2;1;547;01/06/2013;1;20;7.865,55;1;0
2;1;547;02/01/2004;1;1;7.491,00;1;0
2;1;549;01/08/2014;1;20;4.734,03;1;0
2;1;549;01/11/2013;1;5;4.554,03;1;0
2;1;549;16/11/2004;1;1;4.256,00;1;0
2;1;550;02/05/2005;1;1;5.854,00;1;0
2;1;551;01/06/2013;1;20;5.620,32;1;0
2;1;551;01/11/2013;1;3;8.230,61;1;0
2;1;551;09/05/2005;1;1;5.204,00;1;0
2;1;555;10/07/2006;1;1;5.116,00;1;0
2;1;558;06/08/2007;1;1;7.847,00;1;0
2;1;559;09/08/2007;1;1;10.079,00;1;0
2;1;560;01/11/2013;1;3;4.471,01;1;0
2;1;560;09/08/2007;1;1;6.479,00;1;0
2;1;563;13/08/2007;1;1;3.134,00;1;0
2;1;565;13/08/2007;1;1;5.176,00;1;0
2;1;566;01/11/2013;1;3;10.221,26;1;0
2;1;566;20/08/2007;1;1;6.315,00;1;0
2;1;567;20/08/2007;1;1;7.654,00;1;0
2;1;569;03/09/2007;1;1;3.789,00;1;0
2;1;570;10/09/2007;1;1;5.956,00;1;0
2;1;572;15/10/2007;1;1;3.918,00;1;0
2;1;574;01/05/2017;1;3;3.859,48;1;0
2;1;574;10/10/2016;1;1;3.771,48;1;0
2;1;575;17/10/2016;1;1;3.000,00;1;0
2;1;576;01/03/2016;1;3;4.645,89;1;0
2;1;576;01/11/2015;1;20;4.505,77;1;0
2;1;576;01/11/2016;1;3;4.845,45;1;0
2;1;576;10/12/2014;1;1;4.211,00;1;0
2;1;577;09/11/2016;1;1;6.000,00;1;0
2;1;578;09/11/2016;1;1;1.662,00;1;0
2;1;579;21/11/2016;1;1;7.491,05;1;0
2;1;580;01/01/2015;1;20;3.210,00;1;0
2;1;580;01/01/2016;1;3;3.482,85;1;0
2;1;580;01/01/2017;1;3;3.907,76;1;0
2;1;580;01/05/2017;1;3;4.064,07;1;0
2;1;580;01/05/2018;1;3;4.155,51;1;0
2;1;580;01/11/2016;1;16;3.552,51;1;0
2;1;580;18/11/2014;1;1;3.000,00;1;0
2;1;583;01/05/2017;1;3;3.020,00;1;0
2;1;583;01/05/2018;1;3;3.087,95;1;0
2;1;583;01/05/2019;1;27;3.196,03;1;0
2;1;583;01/05/2021;1;3;3.412,08;1;0
2;1;583;01/05/2022;1;3;3.837,57;1;0
2;1;583;01/05/2023;1;3;4.010,26;1;0
2;1;583;01/05/2024;1;3;4.158,24;1;0
2;1;583;01/06/2020;1;3;3.196,03;1;0
2;1;583;06/04/2020;1;28;2.397,02;1;0
2;1;583;09/03/2017;1;1;3.000,00;1;0
2;1;584;01/05/2017;1;4;6.018,00;1;0
2;1;584;01/05/2018;1;4;8.471,19;1;0
2;1;584;01/05/2019;1;27;10.521,22;1;0
2;1;584;01/05/2021;1;3;11.232,45;1;0
2;1;584;01/05/2022;1;1;11.794,07;1;0
2;1;584;01/05/2023;1;1;13.557,28;1;0
2;1;584;01/05/2024;1;4;17.571,92;1;0
2;1;584;01/06/2020;1;27;10.521,22;1;0
2;1;584;01/08/2020;1;28;7.890,92;1;0
2;1;584;01/08/2022;1;3;12.973,47;1;0
2;1;584;01/09/2017;1;3;8.284,78;1;0
2;1;584;01/09/2018;1;3;10.165,43;1;0
2;1;584;01/09/2023;1;3;16.946,59;1;0
2;1;584;01/10/2020;1;3;10.521,22;1;0
2;1;584;01/11/2024;1;3;21.086,30;1;0
2;1;584;06/04/2020;1;28;7.890,92;1;0
2;1;584;16/03/2017;1;1;8.244,66;1;0
